Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price
177,1345,1345,Monster Hunter Wilds,2246340,"one year later  here what i have to say 
game is really good  
even better if you play with friends  
give it a try",119,602.6166666666667,2026-03-01 05:59:28,"20,000,000 .. 50,000,000","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'HDR available', 'Family Sharing']","Feb 27, 2025",6999.0
178,874,874,Grand Theft Auto V Legacy,271590,its a great game but i never received my great white shark card or a code for it so im pretty annoyed at that,109,61.95,2026-02-28 22:39:41,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",
179,1652,1652,ELDEN RING,1245620,just a masterpiece  nothing more i need to say  if you like video games you must play elden ring,97,397.78333333333336,2026-03-01 11:49:14,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0
180,1278,1278,War Thunder,236390,10 10 snail,11,392.3666666666667,2024-04-02 05:27:13,"20,000,000 .. 50,000,000",['Gaijin Entertainment'],['Gaijin Network Ltd'],"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet']","Aug 15, 2013",
181,785,785,Black Myth: Wukong,2358720,w game w game,13,59.11666666666667,2026-02-27 16:09:21,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0
182,1818,1818,Path of Exile 2,2694490,mid game boring asf,19,230.91666666666663,2026-03-01 10:50:54,"20,000,000 .. 50,000,000",['Grinding Gear Games'],['Grinding Gear Games'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Full controller support', 'HDR available']","Dec 6, 2024",2999.0
183,1198,1198,Lost Ark,1599340,satisfying combat ruined by boring endgame gameplay loop,56,1146.45,2025-11-16 17:18:33,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",
184,807,807,Grand Theft Auto V Legacy,271590,might be the best game ever made,34,57.266666666666666,2026-03-01 22:30:32,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",
185,712,712,Black Myth: Wukong,2358720,"just beat the game  and i all i can say is it the most beautiful game ever  with some of the if not the best boss fights  
but i wil also say that it can be a pain in ahh to beat",180,43.18333333333333,2026-03-01 20:39:22,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0
186,1990,1990,Wallpaper Engine,431960,i dont like men,15,6.0,2026-03-01 00:01:57,"20,000,000 .. 50,000,000",['Wallpaper Engine Team'],['Wallpaper Engine Team'],"['Casual', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']",['windows'],"['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Includes level editor']","Nov 16, 2018",499.0
187,1659,1659,ELDEN RING,1245620,"it s already been said that elden ring is one of the best games of all time  i can t argue that the visuals of the game are some of the best ever  every region looks like a painting come to life  the world is dreadful and sometimes horrific  but there are spots of wonder and pure fantasy 
the gameplay loop is quite addictive  after creating your character and opting in or out of the tutorial  the game throws you in the deep end to explore the world but always nudging you where to go to further the main quest  there s plenty of loot to find and challenging bosses to fight 

elden ring is not without it s faults  some inputs can feel delayed  and there is pop in and other very minimal graphical nitpicks i have  but my complaints are very minor  overall  this game is peak",780,10.916666666666666,2026-03-01 10:37:07,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0
188,1190,1190,Lost Ark,1599340,amazon sucks for man reason including this cesspool,51,362.48333333333335,2025-11-22 07:16:03,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",
189,1225,1225,War Thunder,236390,leaking documents is fun 10000 10 would do again,48,54.43333333333333,2025-07-30 00:50:34,"20,000,000 .. 50,000,000",['Gaijin Entertainment'],['Gaijin Network Ltd'],"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet']","Aug 15, 2013",
190,602,602,New World: Aeternum,1063730,game is dead now  but the leveling felt good  just very slow,63,77.86666666666666,2026-03-01 15:39:15,"50,000,000 .. 100,000,000",['Amazon Game Studios'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",['windows'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support']","Sep 28, 2021",
191,270,270,PUBG: BATTLEGROUNDS,578080,,1,673.0833333333334,2026-02-19 15:09:18,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
192,1384,1384,Monster Hunter Wilds,2246340,"so far the best monster hunter experience for me since launch date  it s so cinematic and best immersive gameplay i ve ever play in this new gen monster hunter  it was also a nostalgic seeing old characters from mh4u  d

all i m gonna say  just enjoy this game until very moment  no need to rush everything 

10 10 for me",324,191.26666666666668,2026-02-28 16:09:56,"20,000,000 .. 50,000,000","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']","['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'HDR available', 'Family Sharing']","Feb 27, 2025",6999.0
193,231,231,PUBG: BATTLEGROUNDS,578080,,1,75.51666666666667,2026-02-24 15:37:24,"100,000,000 .. 200,000,000",['PUBG Corporation'],"['KRAFTON, Inc.']","['Action', 'Adventure', 'Massively Multiplayer', 'Free To Play']",['windows'],"['Multi-player', 'PvP', 'Online PvP', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","Dec 21, 2017",
194,49,49,Counter-Strike: Global Offensive,730,gun gun,13,17.966666666666665,2026-03-01 23:54:27,"100,000,000 .. 200,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Steam Timeline']","Aug 21, 2012",
195,462,462,Team Fortress 2,440,the og  the big chunga  this was one of the big ones  to me  still is  valve nailed it  again,94,103.88333333333334,2026-02-20 16:00:58,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",
196,1105,1105,Lost Ark,1599340,i m so grateful i quit playing in june of 2022   it is a truly fun game with great systems and combat  but the rl money required to push difficult content absolutely ruins the game  i knew this going in  and i got 900 wonderful hours out of it  but eventually  i was spending more than i wanted and shelved it for good,319,924.1166666666668,2026-02-22 04:17:29,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",
197,855,855,Grand Theft Auto V Legacy,271590,best game,9,31.683333333333334,2026-03-01 07:10:12,"50,000,000 .. 100,000,000",['Rockstar North'],['Rockstar Games'],"['Action', 'Adventure']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","Apr 13, 2015",
198,693,693,New World: Aeternum,1063730,"i started a few times over since the story changed from first release and rerelease  the story was  meh  both times 
lots of racists  hateful  political chatter on world chat 
if you correct a magat with verified true statements to counter their hate propaganda  you get a temp ban 
they are discontinuing support for this game  amazon gaming studios made the announcement right after releasing a ton of new skins which of course everyone bought  and now they ll be gone and the game wont be accessible at the end of the year 
i won t be buying anything from amazon gaming studios ever again",592,1342.7833333333333,2026-02-08 09:09:30,"50,000,000 .. 100,000,000",['Amazon Game Studios'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",['windows'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Chat Speech-to-text', 'Chat Text-to-speech', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Partial Controller Support']","Sep 28, 2021",
199,1551,1551,Warframe,230410,at the very end  when i stop playing any and all games  i ll still keep coming back to warframe,96,2656.0666666666666,2023-12-03 17:33:24,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",
